"id","slug","fieldPath","protectedContext","before","after"
"IND-2014-0342","2015-6th-round-pick-206th-overall-subsequently-traded-aaron-ripkowski-seattle-se","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Marcus Burley for a late pick remains low-separation/even. Canonical grades: Seattle Seahawks C, Indianapolis Colts C.","review final patch v1: Marcus Burley for a late pick remains low-separation/even. Canonical grades: Seattle Seahawks C, Indianapolis Colts C."
"SEA-2014-10-18-0174","2015-6th-round-pick-181st-overall-subsequently-tr-new-york-jets-2014","perspectives.0.qaNotes.1","false","Bottom Batch 010 final patch v1: Keep the slight Seattle edge after moving Percy Harvin. Canonical grades: Seattle Seahawks C+, New York Jets C.","review final patch v1: Keep the slight Seattle edge after moving Percy Harvin. Canonical grades: Seattle Seahawks C+, New York Jets C."
"SEA-2014-10-18-0174","2015-6th-round-pick-181st-overall-subsequently-tr-new-york-jets-2014","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Keep the slight Seattle edge after moving Percy Harvin. Canonical grades: Seattle Seahawks C+, New York Jets C.","review final patch v1: Keep the slight Seattle edge after moving Percy Harvin. Canonical grades: Seattle Seahawks C+, New York Jets C."
"SEA-2014-10-18-0174","2015-6th-round-pick-181st-overall-subsequently-tr-new-york-jets-2014","qaNotes.1","false","Bottom Batch 010 final reviewed patch v1 (grade_verdict_review): Keep the slight Seattle edge after moving Percy Harvin.","review final reviewed patch v1 (grade_verdict_review): Keep the slight Seattle edge after moving Percy Harvin."
"MIN-2015-03-10-0249","draft-pick-trade-buffalo-bills-2015","analysis","false","This final Batch 010 review treats the trade as a low-separation exchange. One side may have preferred the timing, player fit, or draft slot, but the long-term value did not break sharply in either direction. With the grade profile set at Minnesota Vikings B, Buffalo Bills B, the reviewed TradeVerdicts outcome is Even Trade.","This final review treats the trade as a low-separation exchange. One side may have preferred the timing, player fit, or draft slot, but the long-term value did not break sharply in either direction. With the grade profile set at Minnesota Vikings B, Buffalo Bills B, the reviewed TradeVerdicts outcome is Even Trade."
"MIN-2015-03-10-0249","draft-pick-trade-buffalo-bills-2015","perspectives.0.qaNotes.1","false","Bottom Batch 010 final patch v1: Cassel/pick package stays balanced enough for even. Canonical grades: Minnesota Vikings B, Buffalo Bills B.","review final patch v1: Cassel/pick package stays balanced enough for even. Canonical grades: Minnesota Vikings B, Buffalo Bills B."
"MIN-2015-03-10-0249","draft-pick-trade-buffalo-bills-2015","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Cassel/pick package stays balanced enough for even. Canonical grades: Minnesota Vikings B, Buffalo Bills B.","review final patch v1: Cassel/pick package stays balanced enough for even. Canonical grades: Minnesota Vikings B, Buffalo Bills B."
"MIN-2015-03-10-0249","draft-pick-trade-buffalo-bills-2015","qaNotes","false","Final | Final QA passed | Final public-data QA complete. | Final QA passed. | Final public-data QA complete. | Final public-data QA complete.,Bottom Batch 010 final reviewed patch v1 (grade_verdict_review): Cassel/pick package stays balanced enough for even. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets.","Final | Final QA passed | Final public-data QA complete. | Final QA passed. | Final public-data QA complete. | Final public-data QA complete.,review final reviewed patch v1 (grade_verdict_review): Cassel/pick package stays balanced enough for even. | CEX cleanup: split strict ready explanatory multi-pick bundle assets into standalone pick assets."
"NYJ-2015-0242","brandon-marshall-and-2015-7th-round-pick-224th-overall-subsequently-traded-bryce-hager-chi","qaNotes.1","false","Bottom Batch 010 final reviewed patch v1 (copy_repair_candidate): Keep the reviewed Bears edge and align the Jets perspective.","review final reviewed patch v1 (copy_repair_candidate): Keep the reviewed Bears edge and align the Jets perspective."
"NYJ-2015-0242","brandon-marshall-and-2015-7th-round-pick-224th-overall-subsequently-traded-bryce-hager-chi","perspectives.0.qaNotes.1","false","Bottom Batch 010 final patch v1: Keep the reviewed Bears edge and align the Jets perspective. Canonical grades: New York Jets C, Chicago Bears B.","review final patch v1: Keep the reviewed Bears edge and align the Jets perspective. Canonical grades: New York Jets C, Chicago Bears B."
"NYJ-2015-0242","brandon-marshall-and-2015-7th-round-pick-224th-overall-subsequently-traded-bryce-hager-chi","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Keep the reviewed Bears edge and align the Jets perspective. Canonical grades: New York Jets C, Chicago Bears B.","review final patch v1: Keep the reviewed Bears edge and align the Jets perspective. Canonical grades: New York Jets C, Chicago Bears B."
"DEN-2015-04-01-0333","gino-gradkowski-and-2016-5th-round-pick-144th-overall-connor-mcgovern-baltimore-ravens-201","perspectives.0.qaNotes.0","false","Bottom Batch 010 final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos C-, Baltimore Ravens B.","review final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos C-, Baltimore Ravens B."
"DEN-2015-04-01-0333","gino-gradkowski-and-2016-5th-round-pick-144th-overall-connor-mcgovern-baltimore-ravens-201","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos C-, Baltimore Ravens B.","review final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos C-, Baltimore Ravens B."
"DEN-2015-04-01-0333","gino-gradkowski-and-2016-5th-round-pick-144th-overall-connor-mcgovern-baltimore-ravens-201","qaNotes","false","Final QA passed | Final QA passed. | Final QA complete after realistic win/loss/even curve recheck.,Bottom Batch 010 final reviewed patch v1 (structural_hold): Collapse four duplicate perspectives to two canonical team perspectives. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets.","Final QA passed | Final QA passed. | Final QA complete after realistic win/loss/even curve recheck.,review final reviewed patch v1 (structural_hold): Collapse four duplicate perspectives to two canonical team perspectives. | D3 cleanup: split strict player-plus-pick bundle assets into standalone player and pick assets."
"DEN-2015-04-30-0334","2015-1st-round-pick-23rd-overall-shane-ray-detroit-lions-2015","perspectives.0.qaNotes.0","false","Bottom Batch 010 final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Detroit Lions A+.","review final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Detroit Lions A+."
"DEN-2015-04-30-0334","2015-1st-round-pick-23rd-overall-shane-ray-detroit-lions-2015","perspectives.1.qaNotes.1","false","Bottom Batch 010 final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Detroit Lions A+.","review final patch v1: Collapse four duplicate perspectives to two canonical team perspectives. Canonical grades: Denver Broncos D, Detroit Lions A+."
"DEN-2015-04-30-0334","2015-1st-round-pick-23rd-overall-shane-ray-detroit-lions-2015","qaNotes.1","false","Bottom Batch 010 final reviewed patch v1 (structural_hold): Collapse four duplicate perspectives to two canonical team perspectives.","review final reviewed patch v1 (structural_hold): Collapse four duplicate perspectives to two canonical team perspectives."
"SF-2015-0373","2015-1st-round-pick-17th-overall-arik-armstead-2015-4th-round-pick-los-angeles-san-diego-c","qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2015-0373","2015-1st-round-pick-17th-overall-arik-armstead-2015-4th-round-pick-los-angeles-san-diego-c","perspectives.0.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"SF-2015-0373","2015-1st-round-pick-17th-overall-arik-armstead-2015-4th-round-pick-los-angeles-san-diego-c","perspectives.1.qaNotes","false","Batch 019 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
"MIA-2015-0260","2015-2nd-round-pick-52nd-overall-eagles-2015","qaNotes","false","Batch 008 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data. | C2 cleanup: split clean and-delimited multi-pick bundle assets into standalone pick assets."
"MIA-2015-0260","2015-2nd-round-pick-52nd-overall-eagles-2015","perspectives.0.qaNotes","false","Batch 008 narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data.","review narrative-vs-verdict review reconciled public prose, verdict, grades, and nested perspective data."
